Wteam,Lteam,Home,Neutral,Away
2016_1276,2016_1403,0,1,0
2016_1276,2016_1409,0,1,0
2016_1276,2016_1421,0,1,0
2016_1276,2016_1423,0,1,0
2016_1276,2016_1425,0,1,0
2016_1276,2016_1428,0,1,0
2016_1276,2016_1433,0,1,0
2016_1276,2016_1435,0,1,0
2016_1276,2016_1437,0,1,0
2016_1276,2016_1438,0,1,0
2016_1276,2016_1451,0,1,0
2016_1276,2016_1452,0,1,0
2016_1276,2016_1453,0,1,0
2016_1276,2016_1455,0,1,0
2016_1276,2016_1458,0,1,0
2016_1276,2016_1462,0,1,0
2016_1276,2016_1463,0,1,0
2016_1277,2016_1292,0,1,0
2016_1277,2016_1314,0,1,0
2016_1277,2016_1320,0,1,0
2016_1277,2016_1323,0,1,0
2016_1277,2016_1328,0,1,0
2016_1277,2016_1332,0,1,0
2016_1277,2016_1333,0,1,0
2016_1277,2016_1338,0,1,0
2016_1277,2016_1344,0,1,0
2016_1277,2016_1345,0,1,0
2016_1277,2016_1355,0,1,0
2016_1277,2016_1371,0,1,0
2016_1277,2016_1372,0,1,0
2016_1277,2016_1380,0,1,0
2016_1277,2016_1386,0,1,0
2016_1277,2016_1392,0,1,0
2016_1277,2016_1393,0,1,0
2016_1277,2016_1396,0,1,0
2016_1277,2016_1400,0,1,0
2016_1277,2016_1401,0,1,0
2016_1277,2016_1403,0,1,0
2016_1277,2016_1409,0,1,0
2016_1277,2016_1421,0,1,0
2016_1277,2016_1423,0,1,0
2016_1277,2016_1425,0,1,0
2016_1277,2016_1428,0,1,0
2016_1277,2016_1433,0,1,0
2016_1277,2016_1435,0,1,0
2016_1277,2016_1437,0,1,0
2016_1277,2016_1438,0,1,0
2016_1277,2016_1451,0,1,0
2016_1277,2016_1452,0,1,0
2016_1277,2016_1453,0,1,0
2016_1277,2016_1455,0,1,0
2016_1277,2016_1458,0,1,0
2016_1277,2016_1462,0,1,0
2016_1277,2016_1463,0,1,0
2016_1292,2016_1314,0,1,0
2016_1292,2016_1320,0,1,0
2016_1292,2016_1323,0,1,0
2016_1292,2016_1328,0,1,0
2016_1292,2016_1332,0,1,0
2016_1292,2016_1333,0,1,0
2016_1292,2016_1338,0,1,0
2016_1292,2016_1344,0,1,0
2016_1292,2016_1345,0,1,0
2016_1292,2016_1355,0,1,0
2016_1292,2016_1371,0,1,0
2016_1292,2016_1372,0,1,0
2016_1292,2016_1380,0,1,0
2016_1292,2016_1386,0,1,0
2016_1292,2016_1392,0,1,0
2016_1292,2016_1393,0,1,0
2016_1292,2016_1396,0,1,0
2016_1292,2016_1400,0,1,0
2016_1292,2016_1401,0,1,0
2016_1292,2016_1403,0,1,0
2016_1292,2016_1409,0,1,0
2016_1292,2016_1421,0,1,0
2016_1292,2016_1423,0,1,0
2016_1292,2016_1425,0,1,0
2016_1292,2016_1428,0,1,0
2016_1292,2016_1433,0,1,0
2016_1292,2016_1435,0,1,0
2016_1292,2016_1437,0,1,0
2016_1292,2016_1438,0,1,0
2016_1292,2016_1451,0,1,0
2016_1292,2016_1452,0,1,0
2016_1292,2016_1453,0,1,0
2016_1292,2016_1455,0,1,0
2016_1292,2016_1458,0,1,0
2016_1292,2016_1462,0,1,0
2016_1292,2016_1463,0,1,0
2016_1314,2016_1320,0,1,0
2016_1314,2016_1323,0,1,0
2016_1314,2016_1328,0,1,0
2016_1314,2016_1332,0,1,0
2016_1314,2016_1333,0,1,0
2016_1314,2016_1338,0,1,0
2016_1314,2016_1344,0,1,0
2016_1314,2016_1345,0,1,0
2016_1314,2016_1355,0,1,0
2016_1314,2016_1371,0,1,0
2016_1314,2016_1372,0,1,0
2016_1314,2016_1380,0,1,0
2016_1314,2016_1386,0,1,0
2016_1314,2016_1392,0,1,0
2016_1314,2016_1393,0,1,0
2016_1314,2016_1396,0,1,0
2016_1314,2016_1400,0,1,0
2016_1314,2016_1401,0,1,0
2016_1314,2016_1403,0,1,0
2016_1314,2016_1409,0,1,0
2016_1314,2016_1421,0,1,0
2016_1314,2016_1423,0,1,0
2016_1314,2016_1425,0,1,0
2016_1314,2016_1428,0,1,0
2016_1314,2016_1433,0,1,0
2016_1314,2016_1435,0,1,0
2016_1314,2016_1437,0,1,0
2016_1314,2016_1438,0,1,0
2016_1314,2016_1451,0,1,0
2016_1314,2016_1452,0,1,0
2016_1314,2016_1453,0,1,0
2016_1314,2016_1455,0,1,0
2016_1314,2016_1458,0,1,0
2016_1314,2016_1462,0,1,0
2016_1314,2016_1463,0,1,0
2016_1320,2016_1323,0,1,0
2016_1320,2016_1328,0,1,0
2016_1320,2016_1332,0,1,0
2016_1320,2016_1333,0,1,0
2016_1320,2016_1338,0,1,0
2016_1320,2016_1344,0,1,0
2016_1320,2016_1345,0,1,0
2016_1320,2016_1355,0,1,0
2016_1320,2016_1371,0,1,0
2016_1320,2016_1372,0,1,0
2016_1320,2016_1380,0,1,0
2016_1320,2016_1386,0,1,0
2016_1320,2016_1392,0,1,0
2016_1320,2016_1393,0,1,0
2016_1320,2016_1396,0,1,0
2016_1320,2016_1400,0,1,0
2016_1320,2016_1401,0,1,0
2016_1320,2016_1403,0,1,0
2016_1320,2016_1409,0,1,0
2016_1320,2016_1421,0,1,0
2016_1320,2016_1423,0,1,0
2016_1320,2016_1425,0,1,0
2016_1320,2016_1428,0,1,0
2016_1320,2016_1433,0,1,0
2016_1320,2016_1435,0,1,0
2016_1320,2016_1437,0,1,0
2016_1320,2016_1438,0,1,0
2016_1320,2016_1451,0,1,0
2016_1320,2016_1452,0,1,0
2016_1320,2016_1453,0,1,0
2016_1320,2016_1455,0,1,0
2016_1320,2016_1458,0,1,0
2016_1320,2016_1462,0,1,0
2016_1320,2016_1463,0,1,0
2016_1323,2016_1328,0,1,0
2016_1323,2016_1332,0,1,0
2016_1323,2016_1333,0,1,0
2016_1323,2016_1338,0,1,0
2016_1323,2016_1344,0,1,0
2016_1323,2016_1345,0,1,0
2016_1323,2016_1355,0,1,0
2016_1323,2016_1371,0,1,0
2016_1323,2016_1372,0,1,0
2016_1323,2016_1380,0,1,0
2016_1323,2016_1386,0,1,0
2016_1323,2016_1392,0,1,0
2016_1323,2016_1393,0,1,0
2016_1323,2016_1396,0,1,0
2016_1323,2016_1400,0,1,0
2016_1323,2016_1401,0,1,0
2016_1323,2016_1403,0,1,0
2016_1323,2016_1409,0,1,0
2016_1323,2016_1421,0,1,0
2016_1323,2016_1423,0,1,0
2016_1323,2016_1425,0,1,0
2016_1323,2016_1428,0,1,0
2016_1323,2016_1433,0,1,0
2016_1323,2016_1435,0,1,0
2016_1323,2016_1437,0,1,0
2016_1323,2016_1438,0,1,0
2016_1323,2016_1451,0,1,0
2016_1323,2016_1452,0,1,0
2016_1323,2016_1453,0,1,0
2016_1323,2016_1455,0,1,0
2016_1323,2016_1458,0,1,0
2016_1323,2016_1462,0,1,0
2016_1323,2016_1463,0,1,0
2016_1328,2016_1332,0,1,0
2016_1328,2016_1333,0,1,0
2016_1328,2016_1338,0,1,0
2016_1328,2016_1344,0,1,0
2016_1328,2016_1345,0,1,0
2016_1328,2016_1355,0,1,0
2016_1328,2016_1371,0,1,0
2016_1328,2016_1372,0,1,0
2016_1328,2016_1380,0,1,0
2016_1328,2016_1386,0,1,0
2016_1328,2016_1392,0,1,0
2016_1328,2016_1393,0,1,0
2016_1328,2016_1396,0,1,0
2016_1328,2016_1400,0,1,0
2016_1328,2016_1401,0,1,0
2016_1328,2016_1403,0,1,0
2016_1328,2016_1409,0,1,0
2016_1328,2016_1421,0,1,0
2016_1328,2016_1423,0,1,0
2016_1328,2016_1425,0,1,0
2016_1328,2016_1428,0,1,0
2016_1328,2016_1433,0,1,0
2016_1328,2016_1435,0,1,0
2016_1328,2016_1437,0,1,0
2016_1328,2016_1438,0,1,0
2016_1328,2016_1451,0,1,0
2016_1328,2016_1452,0,1,0
2016_1328,2016_1453,0,1,0
2016_1328,2016_1455,0,1,0
2016_1328,2016_1458,0,1,0
2016_1328,2016_1462,0,1,0
2016_1328,2016_1463,0,1,0
2016_1332,2016_1333,0,1,0
2016_1332,2016_1338,0,1,0
2016_1332,2016_1344,0,1,0
2016_1332,2016_1345,0,1,0
2016_1332,2016_1355,0,1,0
2016_1332,2016_1371,0,1,0
2016_1332,2016_1372,0,1,0
2016_1332,2016_1380,0,1,0
2016_1332,2016_1386,0,1,0
2016_1332,2016_1392,0,1,0
2016_1332,2016_1393,0,1,0
2016_1332,2016_1396,0,1,0
2016_1332,2016_1400,0,1,0
2016_1332,2016_1401,0,1,0
2016_1332,2016_1403,0,1,0
2016_1332,2016_1409,0,1,0
2016_1332,2016_1421,0,1,0
2016_1332,2016_1423,0,1,0
2016_1332,2016_1425,0,1,0
2016_1332,2016_1428,0,1,0
2016_1332,2016_1433,0,1,0
2016_1332,2016_1435,0,1,0
2016_1332,2016_1437,0,1,0
2016_1332,2016_1438,0,1,0
2016_1332,2016_1451,0,1,0
2016_1332,2016_1452,0,1,0
2016_1332,2016_1453,0,1,0
2016_1332,2016_1455,0,1,0
2016_1332,2016_1458,0,1,0
2016_1332,2016_1462,0,1,0
2016_1332,2016_1463,0,1,0
2016_1333,2016_1338,0,1,0
2016_1333,2016_1344,0,1,0
2016_1333,2016_1345,0,1,0
2016_1333,2016_1355,0,1,0
2016_1333,2016_1371,0,1,0
2016_1333,2016_1372,0,1,0
2016_1333,2016_1380,0,1,0
2016_1333,2016_1386,0,1,0
2016_1333,2016_1392,0,1,0
2016_1333,2016_1393,0,1,0
2016_1333,2016_1396,0,1,0
2016_1333,2016_1400,0,1,0
2016_1333,2016_1401,0,1,0
2016_1333,2016_1403,0,1,0
2016_1333,2016_1409,0,1,0
2016_1333,2016_1421,0,1,0
2016_1333,2016_1423,0,1,0
2016_1333,2016_1425,0,1,0
2016_1333,2016_1428,0,1,0
2016_1333,2016_1433,0,1,0
2016_1333,2016_1435,0,1,0
2016_1333,2016_1437,0,1,0
2016_1333,2016_1438,0,1,0
2016_1333,2016_1451,0,1,0
2016_1333,2016_1452,0,1,0
2016_1333,2016_1453,0,1,0
2016_1333,2016_1455,0,1,0
2016_1333,2016_1458,0,1,0
2016_1333,2016_1462,0,1,0
2016_1333,2016_1463,0,1,0
2016_1338,2016_1344,0,1,0
2016_1338,2016_1345,0,1,0
2016_1338,2016_1355,0,1,0
2016_1338,2016_1371,0,1,0
2016_1338,2016_1372,0,1,0
2016_1338,2016_1380,0,1,0
2016_1338,2016_1386,0,1,0
2016_1338,2016_1392,0,1,0
2016_1338,2016_1393,0,1,0
2016_1338,2016_1396,0,1,0
2016_1338,2016_1400,0,1,0
2016_1338,2016_1401,0,1,0
2016_1338,2016_1403,0,1,0
2016_1338,2016_1409,0,1,0
2016_1338,2016_1421,0,1,0
2016_1338,2016_1423,0,1,0
2016_1338,2016_1425,0,1,0
2016_1338,2016_1428,0,1,0
2016_1338,2016_1433,0,1,0
2016_1338,2016_1435,0,1,0
2016_1338,2016_1437,0,1,0
2016_1338,2016_1438,0,1,0
2016_1338,2016_1451,0,1,0
2016_1338,2016_1452,0,1,0
2016_1338,2016_1453,0,1,0
2016_1338,2016_1455,0,1,0
2016_1338,2016_1458,0,1,0
2016_1338,2016_1462,0,1,0
2016_1338,2016_1463,0,1,0
2016_1344,2016_1345,0,1,0
2016_1344,2016_1355,0,1,0
2016_1344,2016_1371,0,1,0
2016_1344,2016_1372,0,1,0
2016_1344,2016_1380,0,1,0
2016_1344,2016_1386,0,1,0
2016_1344,2016_1392,0,1,0
2016_1344,2016_1393,0,1,0
2016_1344,2016_1396,0,1,0
2016_1344,2016_1400,0,1,0
2016_1344,2016_1401,0,1,0
2016_1344,2016_1403,0,1,0
2016_1344,2016_1409,0,1,0
2016_1344,2016_1421,0,1,0
2016_1344,2016_1423,0,1,0
2016_1344,2016_1425,0,1,0
2016_1344,2016_1428,0,1,0
2016_1344,2016_1433,0,1,0
2016_1344,2016_1435,0,1,0
2016_1344,2016_1437,0,1,0
2016_1344,2016_1438,0,1,0
2016_1344,2016_1451,0,1,0
2016_1344,2016_1452,0,1,0
2016_1344,2016_1453,0,1,0
2016_1344,2016_1455,0,1,0
2016_1344,2016_1458,0,1,0
2016_1344,2016_1462,0,1,0
2016_1344,2016_1463,0,1,0
2016_1345,2016_1355,0,1,0
2016_1345,2016_1371,0,1,0
2016_1345,2016_1372,0,1,0
2016_1345,2016_1380,0,1,0
2016_1345,2016_1386,0,1,0
2016_1345,2016_1392,0,1,0
2016_1345,2016_1393,0,1,0
2016_1345,2016_1396,0,1,0
2016_1345,2016_1400,0,1,0
2016_1345,2016_1401,0,1,0
2016_1345,2016_1403,0,1,0
2016_1345,2016_1409,0,1,0
2016_1345,2016_1421,0,1,0
2016_1345,2016_1423,0,1,0
2016_1345,2016_1425,0,1,0
2016_1345,2016_1428,0,1,0
2016_1345,2016_1433,0,1,0
2016_1345,2016_1435,0,1,0
2016_1345,2016_1437,0,1,0
2016_1345,2016_1438,0,1,0
2016_1345,2016_1451,0,1,0
2016_1345,2016_1452,0,1,0
2016_1345,2016_1453,0,1,0
2016_1345,2016_1455,0,1,0
2016_1345,2016_1458,0,1,0
2016_1345,2016_1462,0,1,0
2016_1345,2016_1463,0,1,0
2016_1355,2016_1371,0,1,0
2016_1355,2016_1372,0,1,0
2016_1355,2016_1380,0,1,0
2016_1355,2016_1386,0,1,0
2016_1355,2016_1392,0,1,0
2016_1355,2016_1393,0,1,0
2016_1355,2016_1396,0,1,0
2016_1355,2016_1400,0,1,0
2016_1355,2016_1401,0,1,0
2016_1355,2016_1403,0,1,0
2016_1355,2016_1409,0,1,0
2016_1355,2016_1421,0,1,0
2016_1355,2016_1423,0,1,0
2016_1355,2016_1425,0,1,0
2016_1355,2016_1428,0,1,0
2016_1355,2016_1433,0,1,0
2016_1355,2016_1435,0,1,0
2016_1355,2016_1437,0,1,0
2016_1355,2016_1438,0,1,0
2016_1355,2016_1451,0,1,0
2016_1355,2016_1452,0,1,0
2016_1355,2016_1453,0,1,0
2016_1355,2016_1455,0,1,0
2016_1355,2016_1458,0,1,0
2016_1355,2016_1462,0,1,0
2016_1355,2016_1463,0,1,0
2016_1371,2016_1372,0,1,0
2016_1371,2016_1380,0,1,0
2016_1371,2016_1386,0,1,0
2016_1371,2016_1392,0,1,0
2016_1371,2016_1393,0,1,0
2016_1371,2016_1396,0,1,0
2016_1371,2016_1400,0,1,0
2016_1371,2016_1401,0,1,0
2016_1371,2016_1403,0,1,0
2016_1371,2016_1409,0,1,0
2016_1371,2016_1421,0,1,0
2016_1371,2016_1423,0,1,0
2016_1371,2016_1425,0,1,0
2016_1371,2016_1428,0,1,0
2016_1371,2016_1433,0,1,0
2016_1371,2016_1435,0,1,0
2016_1371,2016_1437,0,1,0
2016_1371,2016_1438,0,1,0
2016_1371,2016_1451,0,1,0
2016_1371,2016_1452,0,1,0
2016_1371,2016_1453,0,1,0
2016_1371,2016_1455,0,1,0
2016_1371,2016_1458,0,1,0
2016_1371,2016_1462,0,1,0
2016_1371,2016_1463,0,1,0
2016_1372,2016_1380,0,1,0
2016_1372,2016_1386,0,1,0
2016_1372,2016_1392,0,1,0
2016_1372,2016_1393,0,1,0
2016_1372,2016_1396,0,1,0
2016_1372,2016_1400,0,1,0
2016_1372,2016_1401,0,1,0
2016_1372,2016_1403,0,1,0
2016_1372,2016_1409,0,1,0
2016_1372,2016_1421,0,1,0
2016_1372,2016_1423,0,1,0
2016_1372,2016_1425,0,1,0
2016_1372,2016_1428,0,1,0
2016_1372,2016_1433,0,1,0
2016_1372,2016_1435,0,1,0
2016_1372,2016_1437,0,1,0
2016_1372,2016_1438,0,1,0
2016_1372,2016_1451,0,1,0
2016_1372,2016_1452,0,1,0
2016_1372,2016_1453,0,1,0
2016_1372,2016_1455,0,1,0
2016_1372,2016_1458,0,1,0
2016_1372,2016_1462,0,1,0
2016_1372,2016_1463,0,1,0
2016_1380,2016_1386,0,1,0
2016_1380,2016_1392,0,1,0
2016_1380,2016_1393,0,1,0
2016_1380,2016_1396,0,1,0
2016_1380,2016_1400,0,1,0
2016_1380,2016_1401,0,1,0
2016_1380,2016_1403,0,1,0
2016_1380,2016_1409,0,1,0
2016_1380,2016_1421,0,1,0
2016_1380,2016_1423,0,1,0
2016_1380,2016_1425,0,1,0
2016_1380,2016_1428,0,1,0
2016_1380,2016_1433,0,1,0
2016_1380,2016_1435,0,1,0
2016_1380,2016_1437,0,1,0
2016_1380,2016_1438,0,1,0
2016_1380,2016_1451,0,1,0
2016_1380,2016_1452,0,1,0
2016_1380,2016_1453,0,1,0
2016_1380,2016_1455,0,1,0
2016_1380,2016_1458,0,1,0
2016_1380,2016_1462,0,1,0
2016_1380,2016_1463,0,1,0
2016_1386,2016_1392,0,1,0
2016_1386,2016_1393,0,1,0
2016_1386,2016_1396,0,1,0
2016_1386,2016_1400,0,1,0
2016_1386,2016_1401,0,1,0
2016_1386,2016_1403,0,1,0
2016_1386,2016_1409,0,1,0
2016_1386,2016_1421,0,1,0
2016_1386,2016_1423,0,1,0
2016_1386,2016_1425,0,1,0
2016_1386,2016_1428,0,1,0
2016_1386,2016_1433,0,1,0
2016_1386,2016_1435,0,1,0
2016_1386,2016_1437,0,1,0
2016_1386,2016_1438,0,1,0
2016_1386,2016_1451,0,1,0
2016_1386,2016_1452,0,1,0
2016_1386,2016_1453,0,1,0
2016_1386,2016_1455,0,1,0
2016_1386,2016_1458,0,1,0
2016_1386,2016_1462,0,1,0
2016_1386,2016_1463,0,1,0
2016_1392,2016_1393,0,1,0
2016_1392,2016_1396,0,1,0
2016_1392,2016_1400,0,1,0
2016_1392,2016_1401,0,1,0
2016_1392,2016_1403,0,1,0
2016_1392,2016_1409,0,1,0
2016_1392,2016_1421,0,1,0
2016_1392,2016_1423,0,1,0
2016_1392,2016_1425,0,1,0
2016_1392,2016_1428,0,1,0
2016_1392,2016_1433,0,1,0
2016_1392,2016_1435,0,1,0
2016_1392,2016_1437,0,1,0
2016_1392,2016_1438,0,1,0
2016_1392,2016_1451,0,1,0
2016_1392,2016_1452,0,1,0
2016_1392,2016_1453,0,1,0
2016_1392,2016_1455,0,1,0
2016_1392,2016_1458,0,1,0
2016_1392,2016_1462,0,1,0
2016_1392,2016_1463,0,1,0
2016_1393,2016_1396,0,1,0
2016_1393,2016_1400,0,1,0
2016_1393,2016_1401,0,1,0
2016_1393,2016_1403,0,1,0
2016_1393,2016_1409,0,1,0
2016_1393,2016_1421,0,1,0
2016_1393,2016_1423,0,1,0
2016_1393,2016_1425,0,1,0
2016_1393,2016_1428,0,1,0
2016_1393,2016_1433,0,1,0
2016_1393,2016_1435,0,1,0
2016_1393,2016_1437,0,1,0
2016_1393,2016_1438,0,1,0
2016_1393,2016_1451,0,1,0
2016_1393,2016_1452,0,1,0
2016_1393,2016_1453,0,1,0
2016_1393,2016_1455,0,1,0
2016_1393,2016_1458,0,1,0
2016_1393,2016_1462,0,1,0
2016_1393,2016_1463,0,1,0
2016_1396,2016_1400,0,1,0
2016_1396,2016_1401,0,1,0
2016_1396,2016_1403,0,1,0
2016_1396,2016_1409,0,1,0
2016_1396,2016_1421,0,1,0
2016_1396,2016_1423,0,1,0
2016_1396,2016_1425,0,1,0
2016_1396,2016_1428,0,1,0
2016_1396,2016_1433,0,1,0
2016_1396,2016_1435,0,1,0
2016_1396,2016_1437,0,1,0
2016_1396,2016_1438,0,1,0
2016_1396,2016_1451,0,1,0
2016_1396,2016_1452,0,1,0
2016_1396,2016_1453,0,1,0
2016_1396,2016_1455,0,1,0
2016_1396,2016_1458,0,1,0
2016_1396,2016_1462,0,1,0
2016_1396,2016_1463,0,1,0
2016_1400,2016_1401,0,1,0
2016_1400,2016_1403,0,1,0
2016_1400,2016_1409,0,1,0
2016_1400,2016_1421,0,1,0
2016_1400,2016_1423,0,1,0
2016_1400,2016_1425,0,1,0
2016_1400,2016_1428,0,1,0
2016_1400,2016_1433,0,1,0
2016_1400,2016_1435,0,1,0
2016_1400,2016_1437,0,1,0
2016_1400,2016_1438,0,1,0
2016_1400,2016_1451,0,1,0
2016_1400,2016_1452,0,1,0
2016_1400,2016_1453,0,1,0
2016_1400,2016_1455,0,1,0
2016_1400,2016_1458,0,1,0
2016_1400,2016_1462,0,1,0
2016_1400,2016_1463,0,1,0
2016_1401,2016_1403,0,1,0
2016_1401,2016_1409,0,1,0
2016_1401,2016_1421,0,1,0
2016_1401,2016_1423,0,1,0
2016_1401,2016_1425,0,1,0
2016_1401,2016_1428,0,1,0
2016_1401,2016_1433,0,1,0
2016_1401,2016_1435,0,1,0
2016_1401,2016_1437,0,1,0
2016_1401,2016_1438,0,1,0
2016_1401,2016_1451,0,1,0
2016_1401,2016_1452,0,1,0
2016_1401,2016_1453,0,1,0
2016_1401,2016_1455,0,1,0
2016_1401,2016_1458,0,1,0
2016_1401,2016_1462,0,1,0
2016_1401,2016_1463,0,1,0
2016_1403,2016_1409,0,1,0
2016_1403,2016_1421,0,1,0
2016_1403,2016_1423,0,1,0
2016_1403,2016_1425,0,1,0
2016_1403,2016_1428,0,1,0
2016_1403,2016_1433,0,1,0
2016_1403,2016_1435,0,1,0
2016_1403,2016_1437,0,1,0
2016_1403,2016_1438,0,1,0
2016_1403,2016_1451,0,1,0
2016_1403,2016_1452,0,1,0
2016_1403,2016_1453,0,1,0
2016_1403,2016_1455,0,1,0
2016_1403,2016_1458,0,1,0
2016_1403,2016_1462,0,1,0
2016_1403,2016_1463,0,1,0
2016_1409,2016_1421,0,1,0
2016_1409,2016_1423,0,1,0
2016_1409,2016_1425,0,1,0
2016_1409,2016_1428,0,1,0
2016_1409,2016_1433,0,1,0
2016_1409,2016_1435,0,1,0
2016_1409,2016_1437,0,1,0
2016_1409,2016_1438,0,1,0
2016_1409,2016_1451,0,1,0
2016_1409,2016_1452,0,1,0
2016_1409,2016_1453,0,1,0
2016_1409,2016_1455,0,1,0
2016_1409,2016_1458,0,1,0
2016_1409,2016_1462,0,1,0
2016_1409,2016_1463,0,1,0
2016_1421,2016_1423,0,1,0
2016_1421,2016_1425,0,1,0
2016_1421,2016_1428,0,1,0
2016_1421,2016_1433,0,1,0
2016_1421,2016_1435,0,1,0
2016_1421,2016_1437,0,1,0
2016_1421,2016_1438,0,1,0
2016_1421,2016_1451,0,1,0
2016_1421,2016_1452,0,1,0
2016_1421,2016_1453,0,1,0
2016_1421,2016_1455,0,1,0
2016_1421,2016_1458,0,1,0
2016_1421,2016_1462,0,1,0
2016_1421,2016_1463,0,1,0
2016_1423,2016_1425,0,1,0
2016_1423,2016_1428,0,1,0
2016_1423,2016_1433,0,1,0
2016_1423,2016_1435,0,1,0
2016_1423,2016_1437,0,1,0
2016_1423,2016_1438,0,1,0
2016_1423,2016_1451,0,1,0
2016_1423,2016_1452,0,1,0
2016_1423,2016_1453,0,1,0
2016_1423,2016_1455,0,1,0
2016_1423,2016_1458,0,1,0
2016_1423,2016_1462,0,1,0
2016_1423,2016_1463,0,1,0
2016_1425,2016_1428,0,1,0
2016_1425,2016_1433,0,1,0
2016_1425,2016_1435,0,1,0
2016_1425,2016_1437,0,1,0
2016_1425,2016_1438,0,1,0
2016_1425,2016_1451,0,1,0
2016_1425,2016_1452,0,1,0
2016_1425,2016_1453,0,1,0
2016_1425,2016_1455,0,1,0
2016_1425,2016_1458,0,1,0
2016_1425,2016_1462,0,1,0
2016_1425,2016_1463,0,1,0
2016_1428,2016_1433,0,1,0
2016_1428,2016_1435,0,1,0
2016_1428,2016_1437,0,1,0
2016_1428,2016_1438,0,1,0
2016_1428,2016_1451,0,1,0
2016_1428,2016_1452,0,1,0
2016_1428,2016_1453,0,1,0
2016_1428,2016_1455,0,1,0
2016_1428,2016_1458,0,1,0
2016_1428,2016_1462,0,1,0
2016_1428,2016_1463,0,1,0
2016_1433,2016_1435,0,1,0
2016_1433,2016_1437,0,1,0
2016_1433,2016_1438,0,1,0
2016_1433,2016_1451,0,1,0
2016_1433,2016_1452,0,1,0
2016_1433,2016_1453,0,1,0
2016_1433,2016_1455,0,1,0
2016_1433,2016_1458,0,1,0
2016_1433,2016_1462,0,1,0
2016_1433,2016_1463,0,1,0
2016_1435,2016_1437,0,1,0
2016_1435,2016_1438,0,1,0
2016_1435,2016_1451,0,1,0
2016_1435,2016_1452,0,1,0
2016_1435,2016_1453,0,1,0
2016_1435,2016_1455,0,1,0
2016_1435,2016_1458,0,1,0
2016_1435,2016_1462,0,1,0
2016_1435,2016_1463,0,1,0
2016_1437,2016_1438,0,1,0
2016_1437,2016_1451,0,1,0
2016_1437,2016_1452,0,1,0
2016_1437,2016_1453,0,1,0
2016_1437,2016_1455,0,1,0
2016_1437,2016_1458,0,1,0
2016_1437,2016_1462,0,1,0
2016_1437,2016_1463,0,1,0
2016_1438,2016_1451,0,1,0
2016_1438,2016_1452,0,1,0
2016_1438,2016_1453,0,1,0
2016_1438,2016_1455,0,1,0
2016_1438,2016_1458,0,1,0
2016_1438,2016_1462,0,1,0
2016_1438,2016_1463,0,1,0
2016_1451,2016_1452,0,1,0
2016_1451,2016_1453,0,1,0
2016_1451,2016_1455,0,1,0
2016_1451,2016_1458,0,1,0
2016_1451,2016_1462,0,1,0
2016_1451,2016_1463,0,1,0
2016_1452,2016_1453,0,1,0
2016_1452,2016_1455,0,1,0
2016_1452,2016_1458,0,1,0
2016_1452,2016_1462,0,1,0
2016_1452,2016_1463,0,1,0
2016_1453,2016_1455,0,1,0
2016_1453,2016_1458,0,1,0
2016_1453,2016_1462,0,1,0
2016_1453,2016_1463,0,1,0
2016_1455,2016_1458,0,1,0
2016_1455,2016_1462,0,1,0
2016_1455,2016_1463,0,1,0
2016_1458,2016_1462,0,1,0
2016_1458,2016_1463,0,1,0
2016_1462,2016_1463,0,1,0
